frame,time,ID,traj,inroi,cx,cy,displ,speed,cumdispl,accel,heading,orient,turnspeed,turnaccel,cumturn,abscumturn,rdist
210,7.0,F2,1,1,311.0,100.0,7.28,21.84,2077.1,18.81,-15.9,,-7.82,9.78,-471.7,971.1,100.0
211,7.03,F2,1,1,308.0,107.0,7.62,22.85,2084.7,30.21,-23.2,,-7.25,0.56,-478.9,978.3,107.0
212,7.07,F2,1,1,304.0,115.0,8.94,26.83,2093.6,119.56,-26.6,,-3.37,3.89,-482.3,981.7,115.0
213,7.1,F2,1,1,300.0,122.0,8.06,24.19,2101.7,-79.38,-29.7,,-3.18,0.19,-485.5,984.9,122.0
214,7.13,F2,1,1,294.0,130.0,10.0,30.0,2111.7,174.4,-36.9,,-7.12,-3.94,-492.6,992.0,130.0
215,7.17,F2,1,1,288.0,138.0,10.0,30.0,2121.7,0.0,-36.9,,0.0,7.12,-492.6,992.0,138.0
216,7.2,F2,1,1,281.0,147.0,11.4,34.21,2133.1,126.16,-37.9,,-1.0,-1.0,-493.6,993.0,147.0
217,7.23,F2,1,1,273.0,155.0,11.31,33.94,2144.4,-7.92,-45.0,,-7.12,-6.12,-500.7,1000.1,155.0
218,7.27,F2,1,1,265.0,164.0,12.04,36.12,2156.4,65.51,-41.6,,3.37,10.49,-497.3,1003.5,164.0
219,7.3,F2,1,1,257.0,172.0,11.31,33.94,2167.8,-65.51,-45.0,,-3.37,-6.73,-500.7,1006.8,172.0
220,7.33,F2,1,1,249.0,181.0,12.04,36.12,2179.8,65.51,-41.6,,3.37,6.73,-497.3,1010.2,181.0
221,7.37,F2,1,1,240.0,190.0,12.73,38.18,2192.5,61.77,-45.0,,-3.37,-6.73,-500.7,1013.6,190.0
222,7.4,F2,1,1,231.0,199.0,12.73,38.18,2205.3,0.0,-45.0,,0.0,3.37,-500.7,1013.6,199.0
223,7.43,F2,1,1,222.0,208.0,12.73,38.18,2218.0,0.0,-45.0,,0.0,0.0,-500.7,1013.6,208.0
224,7.47,F2,1,1,213.0,217.0,12.73,38.18,2230.7,0.0,-45.0,,0.0,0.0,-500.7,1013.6,213.0
225,7.5,F2,1,1,204.0,226.0,12.73,38.18,2243.4,0.0,-45.0,,0.0,0.0,-500.7,1013.6,204.0
226,7.53,F2,1,1,196.0,235.0,12.04,36.12,2255.5,-61.77,-41.6,,3.37,3.37,-497.3,1016.9,196.0
227,7.57,F2,1,1,187.0,243.0,12.04,36.12,2267.5,0.0,-48.4,,-6.73,-10.1,-504.1,1023.7,187.0
228,7.6,F2,1,1,180.0,252.0,11.4,34.21,2278.9,-57.59,-37.9,,10.49,17.22,-493.6,1034.2,180.0
229,7.63,F2,1,1,172.0,261.0,12.04,36.12,2291.0,57.59,-41.6,,-3.76,-14.25,-497.3,1037.9,172.0
230,7.67,F2,1,1,165.0,269.0,10.63,31.89,2301.6,-127.03,-41.2,,0.45,4.21,-496.9,1038.4,165.0
231,7.7,F2,1,1,159.0,277.0,10.0,30.0,2311.6,-56.71,-36.9,,4.32,3.87,-492.6,1042.7,159.0
232,7.73,F2,1,1,154.0,285.0,9.43,28.3,2321.0,-50.94,-32.0,,4.86,0.55,-487.7,1047.6,154.0
233,7.77,F2,1,1,149.0,293.0,9.43,28.3,2330.5,0.0,-32.0,,0.0,-4.86,-487.7,1047.6,149.0
234,7.8,F2,1,1,146.0,301.0,8.54,25.63,2339.0,-80.1,-20.6,,11.45,11.45,-476.3,1059.0,146.0
235,7.83,F2,1,1,143.0,308.0,7.62,22.85,2346.6,-83.54,-23.2,,-2.64,-14.09,-478.9,1061.6,143.0
236,7.87,F2,1,1,141.0,315.0,7.28,21.84,2353.9,-30.21,-15.9,,7.25,9.9,-471.7,1068.9,141.0
237,7.9,F2,1,1,141.0,322.0,7.0,21.0,2360.9,-25.21,0.0,,15.94,8.69,-455.7,1084.8,141.0
238,7.93,F2,1,1,142.0,329.0,7.07,21.21,2368.0,6.4,8.1,,8.13,-7.82,-447.6,1093.0,140.0
239,7.97,F2,1,1,144.0,335.0,6.32,18.97,2374.3,-67.19,18.4,,10.3,2.17,-437.3,1103.3,134.0
240,8.0,F2,1,1,147.0,341.0,6.71,20.12,2381.0,34.53,26.6,,8.13,-2.17,-429.1,1111.4,128.0
241,8.03,F2,1,1,152.0,346.0,7.07,21.21,2388.1,32.66,45.0,,18.43,10.3,-410.7,1129.8,123.0
242,8.07,F2,1,1,159.0,352.0,9.22,27.66,2397.3,193.36,49.4,,4.4,-14.04,-406.3,1134.2,117.0
243,8.1,F2,1,1,167.0,356.0,8.94,26.83,2406.2,-24.77,63.4,,14.04,9.64,-392.3,1148.3,113.0
244,8.13,F2,1,1,177.0,360.0,10.77,32.31,2417.0,164.35,68.2,,4.76,-9.27,-387.5,1153.0,109.0
245,8.17,F2,1,1,189.0,364.0,12.65,37.95,2429.7,169.09,71.6,,3.37,-1.4,-384.1,1156.4,105.0
246,8.2,F2,1,1,203.0,368.0,14.56,43.68,2444.2,172.0,74.1,,2.49,-0.88,-381.7,1158.9,101.0
247,8.23,F2,1,1,218.0,370.0,15.13,45.4,2459.4,51.53,82.4,,8.35,5.86,-373.3,1167.3,99.0
248,8.27,F2,1,1,230.0,371.0,12.04,36.12,2471.4,-278.2,85.2,,2.83,-5.52,-370.5,1170.1,98.0
249,8.3,F2,1,1,240.0,370.0,10.05,30.15,2481.4,-179.25,95.7,,10.47,7.64,-360.0,1180.6,99.0
250,8.33,F2,1,1,249.0,367.0,9.49,28.46,2490.9,-50.67,108.4,,12.72,2.25,-347.3,1193.3,102.0
251,8.37,F2,1,1,257.0,363.0,8.94,26.83,2499.9,-48.83,116.6,,8.13,-4.59,-339.1,1201.4,106.0
252,8.4,F2,1,1,264.0,357.0,9.22,27.66,2509.1,24.77,130.6,,14.04,5.91,-325.1,1215.4,112.0
253,8.43,F2,1,1,269.0,351.0,7.81,23.43,2516.9,-126.84,140.2,,9.59,-4.44,-315.5,1225.0,118.0
254,8.47,F2,1,1,274.0,343.0,9.43,28.3,2526.3,146.14,148.0,,7.8,-1.79,-307.7,1232.8,126.0
255,8.5,F2,1,1,278.0,334.0,9.85,29.55,2536.2,37.34,156.0,,8.04,0.24,-299.7,1240.9,135.0
256,8.53,F2,1,1,282.0,325.0,9.85,29.55,2546.0,0.0,156.0,,0.0,-8.04,-299.7,1240.9,144.0
257,8.57,F2,1,1,285.0,315.0,10.44,31.32,2556.5,53.23,163.3,,7.26,7.26,-292.4,1248.1,154.0
258,8.6,F2,1,1,287.0,305.0,10.2,30.59,2566.7,-21.8,168.7,,5.39,-1.87,-287.0,1253.5,164.0
259,8.63,F2,1,1,289.0,294.0,11.18,33.54,2577.9,88.41,169.7,,1.0,-4.38,-286.0,1254.5,175.0
260,8.67,F2,1,1,291.0,283.0,11.18,33.54,2589.0,0.0,169.7,,0.0,-1.0,-286.0,1254.5,180.0
261,8.7,F2,1,1,293.0,272.0,11.18,33.54,2600.2,0.0,169.7,,0.0,0.0,-286.0,1254.5,178.0
262,8.73,F2,1,1,295.0,261.0,11.18,33.54,2611.4,0.0,169.7,,0.0,0.0,-286.0,1254.5,176.0
263,8.77,F2,1,1,297.0,250.0,11.18,33.54,2622.6,0.0,169.7,,0.0,0.0,-286.0,1254.5,174.0
264,8.8,F2,1,1,300.0,239.0,11.4,34.21,2634.0,19.93,164.7,,-4.95,-4.95,-291.0,1259.5,171.0
265,8.83,F2,1,1,302.0,229.0,10.2,30.59,2644.2,-108.33,168.7,,3.94,8.9,-287.0,1263.4,169.0
266,8.87,F2,1,1,306.0,220.0,9.85,29.55,2654.0,-31.43,156.0,,-12.65,-16.6,-299.7,1276.1,165.0
267,8.9,F2,1,1,310.0,212.0,8.94,26.83,2663.0,-81.41,153.4,,-2.6,10.05,-302.3,1278.7,161.0
268,8.93,F2,1,1,314.0,204.0,8.94,26.83,2671.9,0.0,153.4,,0.0,2.6,-302.3,1278.7,157.0
269,8.97,F2,1,1,320.0,197.0,9.22,27.66,2681.1,24.77,139.4,,-14.04,-14.04,-316.3,1292.7,151.0
270,9.0,F2,1,1,326.0,192.0,7.81,23.43,2688.9,-126.84,129.8,,-9.59,4.44,-325.9,1302.3,145.0
271,9.03,F2,1,1,334.0,188.0,8.94,26.83,2697.9,102.06,116.6,,-13.24,-3.65,-339.1,1315.6,137.0
272,9.07,F2,1,1,345.0,184.0,11.7,35.11,2709.6,248.44,110.0,,-6.58,6.66,-345.7,1322.1,126.0
273,9.1,F2,1,1,355.0,183.0,10.05,30.15,2719.6,-148.93,95.7,,-14.27,-7.69,-360.0,1336.4,116.0
274,9.13,F2,1,1,364.0,183.0,9.0,27.0,2728.6,-94.49,90.0,,-5.71,8.56,-365.7,1342.1,107.0
275,9.17,F2,1,1,373.0,185.0,9.22,27.66,2737.9,19.76,77.5,,-12.53,-6.82,-378.2,1354.7,98.0
276,9.2,F2,1,1,381.0,189.0,8.94,26.83,2746.8,-24.77,63.4,,-14.04,-1.51,-392.3,1368.7,90.0
277,9.23,F2,1,1,388.0,193.0,8.06,24.19,2754.9,-79.38,60.3,,-3.18,10.86,-395.5,1371.9,83.0
278,9.27,F2,1,1,394.0,200.0,9.22,27.66,2764.1,104.16,40.6,,-19.65,-16.47,-415.1,1391.5,77.0
279,9.3,F2,1,1,400.0,207.0,9.22,27.66,2773.3,0.0,40.6,,0.0,19.65,-415.1,1391.5,71.0
280,9.33,F2,1,1,405.0,215.0,9.43,28.3,2782.7,19.3,32.0,,-8.6,-8.6,-423.7,1400.1,66.0
281,9.37,F2,1,1,409.0,224.0,9.85,29.55,2792.6,37.34,24.0,,-8.04,0.55,-431.7,1408.2,62.0
282,9.4,F2,1,1,413.0,234.0,10.77,32.31,2803.4,82.93,21.8,,-2.16,5.88,-433.9,1410.3,58.0
283,9.43,F2,1,1,415.0,245.0,11.18,33.54,2814.5,36.9,10.3,,-11.5,-9.34,-445.4,1421.8,56.0
284,9.47,F2,1,1,417.0,255.0,10.2,30.59,2824.7,-88.41,11.3,,1.0,12.5,-444.4,1422.8,54.0
285,9.5,F2,1,1,418.0,267.0,12.04,36.12,2836.8,165.92,4.8,,-6.55,-7.55,-450.9,1429.4,53.0
286,9.53,F2,1,1,419.0,278.0,11.05,33.14,2847.8,-89.66,5.2,,0.43,6.98,-450.5,1429.8,52.0
287,9.57,F2,1,1,419.0,289.0,11.0,33.0,2858.8,-4.08,0.0,,-5.19,-5.62,-455.7,1435.0,52.0
288,9.6,F2,1,1,417.0,300.0,11.18,33.54,2870.0,16.23,-10.3,,-10.3,-5.11,-466.0,1445.3,54.0
289,9.63,F2,1,1,416.0,311.0,11.05,33.14,2881.1,-12.15,-5.2,,5.11,15.42,-460.9,1450.4,55.0
290,9.67,F2,1,1,413.0,322.0,11.4,34.21,2892.5,32.08,-15.3,,-10.06,-15.17,-471.0,1460.5,58.0
291,9.7,F2,1,1,410.0,331.0,9.49,28.46,2901.9,-172.34,-18.4,,-3.18,6.88,-474.1,1463.7,61.0
292,9.73,F2,1,1,406.0,341.0,10.77,32.31,2912.7,115.51,-21.8,,-3.37,-0.19,-477.5,1467.0,65.0
293,9.77,F2,1,1,401.0,349.0,9.43,28.3,2922.1,-120.27,-32.0,,-10.2,-6.84,-487.7,1477.2,70.0
294,9.8,F2,1,1,395.0,356.0,9.22,27.66,2931.4,-19.3,-40.6,,-8.6,1.61,-496.3,1485.8,76.0
295,9.83,F2,1,1,389.0,363.0,9.22,27.66,2940.6,0.0,-40.6,,0.0,8.6,-496.3,1485.8,82.0
296,9.87,F2,1,1,382.0,368.0,8.6,25.81,2949.2,-55.55,-54.5,,-13.86,-13.86,-510.2,1499.7,89.0
297,9.9,F2,1,1,374.0,371.0,8.54,25.63,2957.7,-5.25,-69.4,,-14.98,-1.12,-525.2,1514.7,97.0
298,9.93,F2,1,1,366.0,373.0,8.25,24.74,2966.0,-26.8,-76.0,,-6.52,8.46,-531.7,1521.2,96.0
299,9.97,F2,1,1,356.0,374.0,10.05,30.15,2976.0,162.33,-84.3,,-8.33,-1.81,-540.0,1529.5,95.0
300,10.0,F2,1,1,346.0,372.0,10.2,30.59,2986.2,13.33,-101.3,,-17.02,-8.7,-557.0,1546.5,97.0
301,10.03,F2,1,1,,,,,2986.2,,,,,,-557.0,1546.5,
